timestamp,symbol,side,price,quantity,order_id,api_response,pnl,signal_reason,strategy_state
2026-03-18T10:11:33.658311,BTC/USD,HOLD,74231.0,0,,,,SVM prediction based on SMA features,"{'sma3': 74341.67333333334, 'sma10': 71709.62, 'momentum': 0.004351681573213523}"
2026-03-18T10:11:43.930468,BTC/USD,HOLD,74222.57,0,,,,SVM prediction based on SMA features,"{'sma3': 74338.86666666667, 'sma10': 71708.778, 'momentum': 0.004237758248752342}"
2026-03-18T10:11:54.200833,BTC/USD,HOLD,74222.57,0,,,,SVM prediction based on SMA features,"{'sma3': 74338.86666666667, 'sma10': 71708.778, 'momentum': 0.004237758248752342}"
2026-03-18T10:12:04.451838,BTC/USD,HOLD,74228.78,0,,,,SVM prediction based on SMA features,"{'sma3': 74340.93666666666, 'sma10': 71709.399, 'momentum': 0.00432178008306388}"
2026-03-18T10:12:14.685499,BTC/USD,HOLD,74243.51,0,,,,SVM prediction based on SMA features,"{'sma3': 74345.84333333334, 'sma10': 71710.871, 'momentum': 0.004520942949580397}"
2026-03-18T10:12:24.967235,BTC/USD,HOLD,74261.97,0,,,,SVM prediction based on SMA features,"{'sma3': 74351.99666666666, 'sma10': 71712.71699999999, 'momentum': 0.004770708337888541}"
2026-03-18T10:12:35.198139,BTC/USD,HOLD,74247.28,0,,,,SVM prediction based on SMA features,"{'sma3': 74347.10666666667, 'sma10': 71711.25, 'momentum': 0.004572221975673893}"
2026-03-18T10:12:45.434223,BTC/USD,HOLD,74260.49,0,,,,SVM prediction based on SMA features,"{'sma3': 74351.50333333334, 'sma10': 71712.56899999999, 'momentum': 0.004750683810548425}"
2026-03-18T10:12:55.684188,BTC/USD,HOLD,74267.77,0,,,,SVM prediction based on SMA features,"{'sma3': 74353.93333333333, 'sma10': 71713.298, 'momentum': 0.004849318137783949}"
2026-03-18T10:13:05.954652,BTC/USD,HOLD,74247.28,0,,,,SVM prediction based on SMA features,"{'sma3': 74347.10333333333, 'sma10': 71711.249, 'momentum': 0.004572086674813559}"
2026-03-18T10:13:16.246181,BTC/USD,HOLD,74247.29,0,,,,SVM prediction based on SMA features,"{'sma3': 74347.10333333333, 'sma10': 71711.249, 'momentum': 0.004572086674813559}"
2026-03-18T10:13:24.744374,BTC/USD,HOLD,74243.83,0,,,,SVM prediction based on SMA features,"{'sma3': 74345.95333333332, 'sma10': 71710.904, 'momentum': 0.004525407877973793}"
2026-03-18T10:13:35.016385,BTC/USD,HOLD,74243.83,0,,,,SVM prediction based on SMA features,"{'sma3': 74345.95333333332, 'sma10': 71710.904, 'momentum': 0.004525407877973793}"
2026-03-18T10:13:45.315546,BTC/USD,HOLD,74248.77,0,,,,SVM prediction based on SMA features,"{'sma3': 74347.59999999999, 'sma10': 71711.398, 'momentum': 0.004592246503014009}"
2026-03-18T10:13:55.557230,BTC/USD,HOLD,74266.86,0,,,,SVM prediction based on SMA features,"{'sma3': 74353.63, 'sma10': 71713.207, 'momentum': 0.0048370057594870255}"
2026-03-18T10:14:05.823478,BTC/USD,HOLD,74253.54,0,,,,SVM prediction based on SMA features,"{'sma3': 74349.19, 'sma10': 71711.875, 'momentum': 0.004656785013427163}"
2026-03-18T10:14:16.097985,BTC/USD,HOLD,74253.0,0,,,,SVM prediction based on SMA features,"{'sma3': 74349.01, 'sma10': 71711.821, 'momentum': 0.004649478766965367}"
2026-03-18T10:14:26.340880,BTC/USD,HOLD,74261.27,0,,,,SVM prediction based on SMA features,"{'sma3': 74351.76666666666, 'sma10': 71712.648, 'momentum': 0.004761372578520548}"
2026-03-18T10:14:36.580791,BTC/USD,HOLD,74266.79,0,,,,SVM prediction based on SMA features,"{'sma3': 74353.60666666667, 'sma10': 71713.2, 'momentum': 0.004836058653464094}"
2026-03-18T10:14:46.818077,BTC/USD,HOLD,74266.8,0,,,,SVM prediction based on SMA features,"{'sma3': 74353.61, 'sma10': 71713.201, 'momentum': 0.004836193954324626}"
2026-03-18T10:14:57.075513,BTC/USD,HOLD,74259.36,0,,,,SVM prediction based on SMA features,"{'sma3': 74351.13333333333, 'sma10': 71712.458, 'momentum': 0.004735665415043436}"
2026-03-18T10:15:07.387378,BTC/USD,HOLD,74240.0,0,,,,SVM prediction based on SMA features,"{'sma3': 74344.67666666667, 'sma10': 71710.521, 'momentum': 0.004473587648438566}"
2026-03-18T10:15:17.635939,BTC/USD,HOLD,74240.0,0,,,,SVM prediction based on SMA features,"{'sma3': 74344.68, 'sma10': 71710.522, 'momentum': 0.0044737229492989}"
2026-03-18T10:15:27.903960,BTC/USD,HOLD,74240.0,0,,,,SVM prediction based on SMA features,"{'sma3': 74344.67666666667, 'sma10': 71710.521, 'momentum': 0.004473587648438566}"
2026-03-18T10:15:38.190252,BTC/USD,HOLD,74240.0,0,,,,SVM prediction based on SMA features,"{'sma3': 74344.67666666667, 'sma10': 71710.521, 'momentum': 0.004473587648438566}"
2026-03-18T10:15:48.457843,BTC/USD,HOLD,74245.86,0,,,,SVM prediction based on SMA features,"{'sma3': 74346.63, 'sma10': 71711.10699999999, 'momentum': 0.004552873952636039}"
2026-03-18T10:15:58.749592,BTC/USD,HOLD,74245.85,0,,,,SVM prediction based on SMA features,"{'sma3': 74346.62666666666, 'sma10': 71711.106, 'momentum': 0.004552738651775705}"
2026-03-18T10:17:15.910582,BTC/USD,HOLD,74227.78,0,,,,SVM prediction based on SMA features,"{'sma3': 74340.60333333333, 'sma10': 71709.299, 'momentum': 0.004308249997023357}"
2026-03-18T10:17:26.159535,BTC/USD,HOLD,74232.76,0,,,,SVM prediction based on SMA features,"{'sma3': 74342.26666666666, 'sma10': 71709.798, 'momentum': 0.004375765126365639}"
2026-03-18T10:17:36.408575,BTC/USD,HOLD,74232.77,0,,,,SVM prediction based on SMA features,"{'sma3': 74342.26666666666, 'sma10': 71709.798, 'momentum': 0.004375765126365639}"
2026-03-18T10:17:46.659463,BTC/USD,HOLD,74232.76,0,,,,SVM prediction based on SMA features,"{'sma3': 74342.26333333332, 'sma10': 71709.79699999999, 'momentum': 0.004375629825505108}"
2026-03-18T10:17:56.927915,BTC/USD,HOLD,74233.59,0,,,,SVM prediction based on SMA features,"{'sma3': 74342.53666666667, 'sma10': 71709.87899999999, 'momentum': 0.004386724496058431}"
2026-03-18T10:18:07.205101,BTC/USD,HOLD,74228.42,0,,,,SVM prediction based on SMA features,"{'sma3': 74340.81666666667, 'sma10': 71709.363, 'momentum': 0.004316909252089284}"
2026-03-18T10:18:17.466790,BTC/USD,HOLD,74213.55,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.86333333333, 'sma10': 71707.87700000001, 'momentum': 0.004115852173527102}"
2026-03-18T10:18:27.728252,BTC/USD,HOLD,74222.42,0,,,,SVM prediction based on SMA features,"{'sma3': 74338.81666666667, 'sma10': 71708.763, 'momentum': 0.0042357287358461455}"
2026-03-18T10:18:38.069110,BTC/USD,HOLD,74226.21,0,,,,SVM prediction based on SMA features,"{'sma3': 74342.53, 'sma10': 71709.87700000001, 'momentum': 0.004386453894337565}"
2026-03-18T10:18:48.310040,BTC/USD,HOLD,74233.56,0,,,,SVM prediction based on SMA features,"{'sma3': 74342.53, 'sma10': 71709.87700000001, 'momentum': 0.004386453894337565}"
2026-03-18T10:18:58.583668,BTC/USD,HOLD,74234.51,0,,,,SVM prediction based on SMA features,"{'sma3': 74342.84666666666, 'sma10': 71709.972, 'momentum': 0.004399307476076023}"
2026-03-18T10:19:08.837603,BTC/USD,HOLD,74234.51,0,,,,SVM prediction based on SMA features,"{'sma3': 74342.84666666666, 'sma10': 71709.972, 'momentum': 0.004399307476076023}"
2026-03-18T10:19:19.066766,BTC/USD,HOLD,74248.83,0,,,,SVM prediction based on SMA features,"{'sma3': 74347.62, 'sma10': 71711.404, 'momentum': 0.004593058308176409}"
2026-03-18T10:19:29.346223,BTC/USD,HOLD,74248.83,0,,,,SVM prediction based on SMA features,"{'sma3': 74347.62, 'sma10': 71711.404, 'momentum': 0.004593058308176409}"
2026-03-18T10:19:39.597741,BTC/USD,HOLD,74248.82,0,,,,SVM prediction based on SMA features,"{'sma3': 74347.61666666667, 'sma10': 71711.403, 'momentum': 0.0045929230073160745}"
2026-03-18T10:19:49.904867,BTC/USD,HOLD,74248.83,0,,,,SVM prediction based on SMA features,"{'sma3': 74344.75666666667, 'sma10': 71710.545, 'momentum': 0.004476834869088363}"
2026-03-18T10:20:00.222994,BTC/USD,HOLD,74220.0,0,,,,SVM prediction based on SMA features,"{'sma3': 74338.01, 'sma10': 71708.521, 'momentum': 0.004202985927628103}"
2026-03-18T10:20:10.476170,BTC/USD,HOLD,74211.09,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.04, 'sma10': 71707.62999999999, 'momentum': 0.004082432861006994}"
2026-03-18T10:20:20.740372,BTC/USD,HOLD,74211.09,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.04333333333, 'sma10': 71707.631, 'momentum': 0.004082568161867525}"
2026-03-18T10:20:31.006391,BTC/USD,HOLD,74213.92,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.98333333334, 'sma10': 71707.913, 'momentum': 0.004120723004501699}"
2026-03-18T10:20:41.253256,BTC/USD,HOLD,74209.22,0,,,,SVM prediction based on SMA features,"{'sma3': 74334.41666666667, 'sma10': 71707.443, 'momentum': 0.0040571316001112795}"
2026-03-18T10:20:51.543621,BTC/USD,HOLD,74209.22,0,,,,SVM prediction based on SMA features,"{'sma3': 74334.41666666667, 'sma10': 71707.443, 'momentum': 0.0040571316001112795}"
2026-03-18T10:21:01.827483,BTC/USD,HOLD,74208.98,0,,,,SVM prediction based on SMA features,"{'sma3': 74334.34000000001, 'sma10': 71707.42, 'momentum': 0.004054019680322014}"
2026-03-18T10:21:12.112567,BTC/USD,HOLD,74208.88,0,,,,SVM prediction based on SMA features,"{'sma3': 74334.30333333333, 'sma10': 71707.409, 'momentum': 0.0040525313708575485}"
2026-03-18T10:21:22.418719,BTC/USD,HOLD,74213.17,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.73333333334, 'sma10': 71707.838, 'momentum': 0.004110575439971306}"
2026-03-18T10:21:32.708877,BTC/USD,HOLD,74213.16,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.73, 'sma10': 71707.837, 'momentum': 0.004110440139110972}"
2026-03-18T10:21:43.005433,BTC/USD,HOLD,74213.17,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.73333333334, 'sma10': 71707.838, 'momentum': 0.004110575439971306}"
2026-03-18T10:21:53.268744,BTC/USD,HOLD,74213.16,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.73, 'sma10': 71707.837, 'momentum': 0.004110440139110972}"
2026-03-18T10:22:03.523933,BTC/USD,HOLD,74213.16,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.73, 'sma10': 71707.837, 'momentum': 0.004110440139110972}"
2026-03-18T10:22:13.749187,BTC/USD,HOLD,74194.88,0,,,,SVM prediction based on SMA features,"{'sma3': 74329.63666666667, 'sma10': 71706.00899999999, 'momentum': 0.0038631101662902245}"
2026-03-18T10:22:24.010270,BTC/USD,HOLD,74196.94,0,,,,SVM prediction based on SMA features,"{'sma3': 74330.32333333333, 'sma10': 71706.215, 'momentum': 0.003890982143533671}"
2026-03-18T10:22:34.210061,BTC/USD,HOLD,74196.94,0,,,,SVM prediction based on SMA features,"{'sma3': 74330.32333333333, 'sma10': 71706.215, 'momentum': 0.003890982143533671}"
2026-03-18T10:22:44.470160,BTC/USD,HOLD,74196.94,0,,,,SVM prediction based on SMA features,"{'sma3': 74330.32333333333, 'sma10': 71706.215, 'momentum': 0.003890982143533671}"
2026-03-18T10:22:54.719430,BTC/USD,HOLD,74182.29,0,,,,SVM prediction based on SMA features,"{'sma3': 74325.43666666666, 'sma10': 71704.749, 'momentum': 0.003692631082179554}"
2026-03-18T10:23:05.019122,BTC/USD,HOLD,74185.48,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.50333333334, 'sma10': 71705.06899999999, 'momentum': 0.003735927357509189}"
2026-03-18T10:23:15.280259,BTC/USD,HOLD,74185.48,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.50333333334, 'sma10': 71705.06899999999, 'momentum': 0.003735927357509189}"
2026-03-18T10:23:25.519534,BTC/USD,HOLD,74185.48,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.50333333334, 'sma10': 71705.06899999999, 'momentum': 0.003735927357509189}"
2026-03-18T10:23:35.737634,BTC/USD,HOLD,74196.2,0,,,,SVM prediction based on SMA features,"{'sma3': 74330.07666666666, 'sma10': 71706.14099999999, 'momentum': 0.0038809698798636127}"
2026-03-18T10:23:46.028729,BTC/USD,HOLD,74196.19,0,,,,SVM prediction based on SMA features,"{'sma3': 74330.07666666666, 'sma10': 71706.14099999999, 'momentum': 0.0038809698798636127}"
2026-03-18T10:23:56.324235,BTC/USD,HOLD,74182.28,0,,,,SVM prediction based on SMA features,"{'sma3': 74325.43666666666, 'sma10': 71704.749, 'momentum': 0.003692631082179554}"
2026-03-18T10:24:06.588462,BTC/USD,HOLD,74191.98,0,,,,SVM prediction based on SMA features,"{'sma3': 74328.67333333334, 'sma10': 71705.72, 'momentum': 0.0038240082176331206}"
2026-03-18T10:24:16.827430,BTC/USD,HOLD,74191.99,0,,,,SVM prediction based on SMA features,"{'sma3': 74328.67333333334, 'sma10': 71705.72, 'momentum': 0.0038240082176331206}"
2026-03-18T10:24:27.210869,BTC/USD,HOLD,74187.49,0,,,,SVM prediction based on SMA features,"{'sma3': 74327.17, 'sma10': 71705.269, 'momentum': 0.003762987529590235}"
2026-03-18T10:24:37.535928,BTC/USD,HOLD,74184.36,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.13, 'sma10': 71704.957, 'momentum': 0.003720773661143866}"
2026-03-18T10:24:47.779779,BTC/USD,HOLD,74179.45,0,,,,SVM prediction based on SMA features,"{'sma3': 74324.49333333333, 'sma10': 71704.46599999999, 'momentum': 0.00365434093868485}"
2026-03-18T10:24:58.043069,BTC/USD,HOLD,74178.58,0,,,,SVM prediction based on SMA features,"{'sma3': 74324.2, 'sma10': 71704.378, 'momentum': 0.0036424344629693234}"
2026-03-18T10:25:08.330978,BTC/USD,HOLD,74178.58,0,,,,SVM prediction based on SMA features,"{'sma3': 74324.20333333332, 'sma10': 71704.37899999999, 'momentum': 0.003642569763829658}"
2026-03-18T10:25:18.586871,BTC/USD,HOLD,74192.41,0,,,,SVM prediction based on SMA features,"{'sma3': 74328.81333333334, 'sma10': 71705.762, 'momentum': 0.003829690853770117}"
2026-03-18T10:25:28.859858,BTC/USD,HOLD,74199.99,0,,,,SVM prediction based on SMA features,"{'sma3': 74331.34000000001, 'sma10': 71706.51999999999, 'momentum': 0.003932248905957306}"
2026-03-18T10:25:39.114987,BTC/USD,HOLD,74199.99,0,,,,SVM prediction based on SMA features,"{'sma3': 74331.34000000001, 'sma10': 71706.51999999999, 'momentum': 0.003932248905957306}"
2026-03-18T10:25:49.373493,BTC/USD,HOLD,74199.99,0,,,,SVM prediction based on SMA features,"{'sma3': 74331.34000000001, 'sma10': 71706.51999999999, 'momentum': 0.003932248905957306}"
2026-03-18T10:25:59.682189,BTC/USD,HOLD,74210.32,0,,,,SVM prediction based on SMA features,"{'sma3': 74334.78333333334, 'sma10': 71707.553, 'momentum': 0.004072014694755934}"
2026-03-18T10:26:09.943554,BTC/USD,HOLD,74210.33,0,,,,SVM prediction based on SMA features,"{'sma3': 74334.78666666667, 'sma10': 71707.55399999999, 'momentum': 0.004072149995616268}"
2026-03-18T10:26:20.221114,BTC/USD,HOLD,74210.32,0,,,,SVM prediction based on SMA features,"{'sma3': 74334.78333333334, 'sma10': 71707.553, 'momentum': 0.004072014694755934}"
2026-03-18T10:26:30.478913,BTC/USD,HOLD,74201.97,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.0, 'sma10': 71706.718, 'momentum': 0.003959038476317486}"
2026-03-18T10:26:40.745247,BTC/USD,HOLD,74201.97,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.0, 'sma10': 71706.718, 'momentum': 0.003959038476317486}"
2026-03-18T10:26:51.007438,BTC/USD,HOLD,74201.97,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.0, 'sma10': 71706.718, 'momentum': 0.003959038476317486}"
2026-03-18T10:27:01.261090,BTC/USD,HOLD,74201.98,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.00333333334, 'sma10': 71706.719, 'momentum': 0.003959173777177821}"
2026-03-18T10:27:11.540045,BTC/USD,HOLD,74201.97,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.0, 'sma10': 71706.718, 'momentum': 0.003959038476317486}"
2026-03-18T10:27:21.803915,BTC/USD,HOLD,74178.57,0,,,,SVM prediction based on SMA features,"{'sma3': 74324.20333333332, 'sma10': 71704.37899999999, 'momentum': 0.003642569763829658}"
2026-03-18T10:27:32.130570,BTC/USD,HOLD,74178.57,0,,,,SVM prediction based on SMA features,"{'sma3': 74324.2, 'sma10': 71704.378, 'momentum': 0.0036424344629693234}"
2026-03-18T10:27:42.381159,BTC/USD,HOLD,74178.58,0,,,,SVM prediction based on SMA features,"{'sma3': 74324.20333333332, 'sma10': 71704.37899999999, 'momentum': 0.003642569763829658}"
2026-03-18T10:27:52.617691,BTC/USD,HOLD,74178.57,0,,,,SVM prediction based on SMA features,"{'sma3': 74324.2, 'sma10': 71704.378, 'momentum': 0.0036424344629693234}"
2026-03-18T10:28:02.857105,BTC/USD,HOLD,74187.48,0,,,,SVM prediction based on SMA features,"{'sma3': 74327.17, 'sma10': 71705.269, 'momentum': 0.003762987529590235}"
2026-03-18T10:28:13.163864,BTC/USD,HOLD,74187.47,0,,,,SVM prediction based on SMA features,"{'sma3': 74327.16666666667, 'sma10': 71705.268, 'momentum': 0.0037628522287299006}"
2026-03-18T10:28:23.421126,BTC/USD,HOLD,74187.48,0,,,,SVM prediction based on SMA features,"{'sma3': 74327.17, 'sma10': 71705.269, 'momentum': 0.003762987529590235}"
2026-03-18T10:28:33.653553,BTC/USD,HOLD,74185.05,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.36, 'sma10': 71705.026, 'momentum': 0.0037301094205118585}"
2026-03-18T10:28:36.255248,BTC/USD,HOLD,74201.05,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.35666666667, 'sma10': 71705.025, 'momentum': 0.003729974119651327}"
2026-03-18T10:28:43.911023,BTC/USD,HOLD,74192.4,0,,,,SVM prediction based on SMA features,"{'sma3': 74328.81, 'sma10': 71705.761, 'momentum': 0.0038295555529095854}"
2026-03-18T10:28:46.508983,BTC/USD,HOLD,74192.41,0,,,,SVM prediction based on SMA features,"{'sma3': 74328.81333333334, 'sma10': 71705.762, 'momentum': 0.003829690853770117}"
2026-03-18T10:28:54.173133,BTC/USD,HOLD,74202.87,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.3, 'sma10': 71706.80799999999, 'momentum': 0.003971215553753879}"
2026-03-18T10:28:56.758430,BTC/USD,HOLD,74202.88,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.30333333333, 'sma10': 71706.809, 'momentum': 0.00397135085461441}"
2026-03-18T10:29:04.412753,BTC/USD,HOLD,74190.74,0,,,,SVM prediction based on SMA features,"{'sma3': 74328.25666666667, 'sma10': 71705.595, 'momentum': 0.0038070956100824667}"
2026-03-18T10:29:06.962846,BTC/USD,HOLD,74190.75,0,,,,SVM prediction based on SMA features,"{'sma3': 74328.26, 'sma10': 71705.59599999999, 'momentum': 0.0038072309109428008}"
2026-03-18T10:29:14.632625,BTC/USD,HOLD,74190.74,0,,,,SVM prediction based on SMA features,"{'sma3': 74328.26, 'sma10': 71705.59599999999, 'momentum': 0.0038072309109428008}"
2026-03-18T10:29:17.188244,BTC/USD,HOLD,74185.63,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.55333333333, 'sma10': 71705.084, 'momentum': 0.0037379568704153853}"
2026-03-18T10:29:24.889026,BTC/USD,HOLD,74185.63,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.55333333333, 'sma10': 71705.084, 'momentum': 0.0037379568704153853}"
2026-03-18T10:29:27.392836,BTC/USD,HOLD,74185.62,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.55, 'sma10': 71705.083, 'momentum': 0.0037378215695548543}"
2026-03-18T10:29:35.184805,BTC/USD,HOLD,74185.63,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.55333333333, 'sma10': 71705.084, 'momentum': 0.0037379568704153853}"
2026-03-18T10:29:37.638660,BTC/USD,HOLD,74185.63,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.55333333333, 'sma10': 71705.084, 'momentum': 0.0037379568704153853}"
2026-03-18T10:29:45.585792,BTC/USD,HOLD,74185.62,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.55333333333, 'sma10': 71705.084, 'momentum': 0.0037379568704153853}"
2026-03-18T10:29:47.843682,BTC/USD,HOLD,74185.63,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.55333333333, 'sma10': 71705.084, 'momentum': 0.0037379568704153853}"
2026-03-18T10:29:55.880495,BTC/USD,HOLD,74185.63,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.55333333333, 'sma10': 71705.084, 'momentum': 0.0037379568704153853}"
2026-03-18T10:29:58.097250,BTC/USD,HOLD,74185.63,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.55333333333, 'sma10': 71705.084, 'momentum': 0.0037379568704153853}"
2026-03-18T10:30:06.151412,BTC/USD,HOLD,74176.12,0,,,,SVM prediction based on SMA features,"{'sma3': 74323.38333333333, 'sma10': 71704.133, 'momentum': 0.0036092857521698844}"
2026-03-18T10:30:08.361339,BTC/USD,HOLD,74177.47,0,,,,SVM prediction based on SMA features,"{'sma3': 74323.83333333333, 'sma10': 71704.268, 'momentum': 0.0036275513683246695}"
2026-03-18T10:30:16.612110,BTC/USD,HOLD,74179.7,0,,,,SVM prediction based on SMA features,"{'sma3': 74324.57666666666, 'sma10': 71704.491, 'momentum': 0.003657723460194981}"
2026-03-18T10:30:18.615376,BTC/USD,HOLD,74185.6,0,,,,SVM prediction based on SMA features,"{'sma3': 74326.54666666668, 'sma10': 71705.082, 'momentum': 0.00373768626869452}"
2026-03-18T10:30:26.900666,BTC/USD,HOLD,74188.09,0,,,,SVM prediction based on SMA features,"{'sma3': 74327.37333333334, 'sma10': 71705.32999999999, 'momentum': 0.003771240882074962}"
2026-03-18T10:30:28.871090,BTC/USD,HOLD,74188.08,0,,,,SVM prediction based on SMA features,"{'sma3': 74327.37333333334, 'sma10': 71705.32999999999, 'momentum': 0.003771240882074962}"
2026-03-18T10:30:37.138436,BTC/USD,HOLD,74194.62,0,,,,SVM prediction based on SMA features,"{'sma3': 74329.54666666668, 'sma10': 71705.98199999999, 'momentum': 0.0038594570430592282}"
2026-03-18T10:30:39.167675,BTC/USD,HOLD,74194.62,0,,,,SVM prediction based on SMA features,"{'sma3': 74329.54666666668, 'sma10': 71705.98199999999, 'momentum': 0.0038594570430592282}"
2026-03-18T10:30:47.459078,BTC/USD,HOLD,74199.49,0,,,,SVM prediction based on SMA features,"{'sma3': 74331.17333333334, 'sma10': 71706.47, 'momentum': 0.003925483862937044}"
2026-03-18T10:30:49.414254,BTC/USD,HOLD,74199.48,0,,,,SVM prediction based on SMA features,"{'sma3': 74331.17, 'sma10': 71706.469, 'momentum': 0.003925348562076513}"
2026-03-18T10:30:57.737576,BTC/USD,HOLD,74199.49,0,,,,SVM prediction based on SMA features,"{'sma3': 74331.17333333334, 'sma10': 71706.47, 'momentum': 0.003925483862937044}"
2026-03-18T10:30:59.649872,BTC/USD,HOLD,74199.5,0,,,,SVM prediction based on SMA features,"{'sma3': 74331.17333333334, 'sma10': 71706.47, 'momentum': 0.003925483862937044}"
2026-03-18T10:31:08.000588,BTC/USD,HOLD,74211.06,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.03, 'sma10': 71707.62700000001, 'momentum': 0.004082026958425794}"
2026-03-18T10:31:09.902345,BTC/USD,HOLD,74211.05,0,,,,SVM prediction based on SMA features,"{'sma3': 74335.03, 'sma10': 71707.62700000001, 'momentum': 0.004082026958425794}"
2026-03-18T10:31:18.267831,BTC/USD,HOLD,74204.64,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.89, 'sma10': 71706.985, 'momentum': 0.003995163806045659}"
2026-03-18T10:31:20.131640,BTC/USD,HOLD,74204.64,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.55, 'sma10': 71706.883, 'momentum': 0.003981363118284271}"
2026-03-18T10:31:28.541679,BTC/USD,HOLD,74203.63,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.55333333333, 'sma10': 71706.88399999999, 'momentum': 0.003981498419144802}"
2026-03-18T10:31:30.386607,BTC/USD,HOLD,74203.63,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.55333333333, 'sma10': 71706.88399999999, 'momentum': 0.003981498419144802}"
2026-03-18T10:31:38.812762,BTC/USD,HOLD,74203.62,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.55, 'sma10': 71706.883, 'momentum': 0.003981363118284271}"
2026-03-18T10:31:40.609142,BTC/USD,HOLD,74203.62,0,,,,SVM prediction based on SMA features,"{'sma3': 74332.55, 'sma10': 71706.883, 'momentum': 0.003981363118284271}"
2026-03-18T10:31:49.090096,BTC/USD,HOLD,74176.62,0,,,,SVM prediction based on SMA features,"{'sma3': 74323.55333333333, 'sma10': 71704.184, 'momentum': 0.003616186096050677}"
2026-03-18T10:31:50.932620,BTC/USD,HOLD,74176.62,0,,,,SVM prediction based on SMA features,"{'sma3': 74323.55, 'sma10': 71704.18299999999, 'momentum': 0.003616050795190146}"
2026-03-18T10:31:59.332359,BTC/USD,HOLD,74176.12,0,,,,SVM prediction based on SMA features,"{'sma3': 74323.38333333333, 'sma10': 71704.133, 'momentum': 0.0036092857521698844}"
2026-03-18T10:32:01.193686,BTC/USD,HOLD,74176.11,0,,,,SVM prediction based on SMA features,"{'sma3': 74323.38, 'sma10': 71704.132, 'momentum': 0.00360915045130955}"
2026-03-18T10:32:09.557809,BTC/USD,HOLD,74150.0,0,,,,SVM prediction based on SMA features,"{'sma3': 74309.08666666667, 'sma10': 71699.844, 'momentum': 0.0030289803618918543}"
2026-03-18T10:32:11.406872,BTC/USD,HOLD,74136.46,0,,,,SVM prediction based on SMA features,"{'sma3': 74309.08666666667, 'sma10': 71699.844, 'momentum': 0.0030289803618918543}"
2026-03-18T10:32:19.819742,BTC/USD,HOLD,74152.48,0,,,,SVM prediction based on SMA features,"{'sma3': 74314.84000000001, 'sma10': 71701.56999999999, 'momentum': 0.00326250964695141}"
2026-03-18T10:32:21.848230,BTC/USD,HOLD,74150.5,0,,,,SVM prediction based on SMA features,"{'sma3': 74314.52666666667, 'sma10': 71701.476, 'momentum': 0.0032497913660732864}"
2026-03-18T10:32:30.046853,BTC/USD,HOLD,74129.67,0,,,,SVM prediction based on SMA features,"{'sma3': 74307.90333333334, 'sma10': 71699.48899999999, 'momentum': 0.0029809485564479578}"
2026-03-18T10:32:32.191386,BTC/USD,HOLD,74129.68,0,,,,SVM prediction based on SMA features,"{'sma3': 74307.90333333334, 'sma10': 71699.48899999999, 'momentum': 0.0029809485564479578}"
2026-03-18T10:32:40.415030,BTC/USD,HOLD,74125.39,0,,,,SVM prediction based on SMA features,"{'sma3': 74306.47333333333, 'sma10': 71699.06, 'momentum': 0.0029229044873342}"
2026-03-18T10:32:42.446873,BTC/USD,HOLD,74125.39,0,,,,SVM prediction based on SMA features,"{'sma3': 74306.47333333333, 'sma10': 71699.06, 'momentum': 0.0029229044873342}"
